market,timestamp,bar_index,position_side_before_manage,position_side_after_manage,runtime_close,avg_entry,atr_unscaled,runtime_price_scale,runtime_add_on_profit_distance,profit_threshold_price,runtime_in_profit,len_trades,len_trades_lt_2_pass,add_on_gap_bars_pass,all_long2_gates_passed,add_long_signal,bars_since_long1_entry,active_long_entry_timestamp,position_size
UNIUSDT,2021-11-04T00:00:00+00:00,2418,long,long,2.714e-07,2.6390000000000003e-07,0.7446356813421355,1e-08,5.957085450737084e-09,2.698570854507371e-07,True,1,True,True,True,True,2,2021-11-03T16:00:00+00:00,3772775031.0
UNIUSDT,2021-04-03T00:00:00+00:00,1128,long,long,3.11725e-07,3.02084e-07,1.0274045024923337,1e-08,8.21923601993867e-09,3.103032360199387e-07,True,1,True,True,True,True,1,2021-04-02T20:00:00+00:00,3301028145.0
UNIUSDT,2021-08-10T04:00:00+00:00,1903,long,long,2.9288e-07,2.6722000000000003e-07,1.041661417338417,1e-08,8.333291338707337e-09,2.755532913387074e-07,True,1,True,True,True,True,8,2021-08-08T20:00:00+00:00,1865086827.0
UNIUSDT,2021-03-22T12:00:00+00:00,1059,long,long,3.4066200000000004e-07,3.26201e-07,1.1271194450071291,1e-08,9.016955560057034e-09,3.3521795556005707e-07,True,1,True,True,True,True,8,2021-03-21T04:00:00+00:00,3058308607.0
UNIUSDT,2021-02-12T04:00:00+00:00,829,long,long,2.2979500000000003e-07,2.0737500000000002e-07,1.1277550074963711,1e-08,9.022040059970969e-09,2.1639704005997098e-07,True,1,True,True,True,True,9,2021-02-10T16:00:00+00:00,4822026068.0
UNIUSDT,2021-03-14T00:00:00+00:00,1008,long,long,3.3362099999999997e-07,3.23398e-07,1.2212407519845327,1e-08,9.769926015876263e-09,3.3316792601587626e-07,True,1,True,True,True,True,5,2021-03-13T04:00:00+00:00,3087106391.0
UNIUSDT,2021-04-15T00:00:00+00:00,1200,long,long,3.83687e-07,3.436e-07,1.6442982406989906,1e-08,1.3154385925591925e-08,3.567543859255919e-07,True,1,True,True,True,True,2,2021-04-14T16:00:00+00:00,2901338254.0
UNIUSDT,2021-04-03T04:00:00+00:00,1129,long,long,3.2033700000000004e-07,3.0681708108092806e-07,1.0507398951714526,1e-08,8.405919161371622e-09,3.1522300024229967e-07,True,2,False,False,False,True,2,2021-04-02T20:00:00+00:00,3242230860.0
UNIUSDT,2021-03-22T16:00:00+00:00,1060,long,long,3.4654400000000004e-07,3.3325737960787195e-07,1.2262466275066197,1e-08,9.809973020052959e-09,3.430673526279249e-07,True,2,False,False,False,True,9,2021-03-21T04:00:00+00:00,2986392172.0
UNIUSDT,2021-08-13T20:00:00+00:00,1925,long,long,3.0507e-07,2.9763e-07,1.0153431634329755,1e-08,8.122745307463805e-09,3.057527453074638e-07,False,1,True,True,False,True,4,2021-08-13T04:00:00+00:00,3350332310.0
UNIUSDT,2021-03-04T08:00:00+00:00,950,long,long,2.83225e-07,2.81966e-07,1.6509378150669929,1e-08,1.3207502520535943e-08,2.9517350252053596e-07,False,1,True,True,False,True,1,2021-03-04T04:00:00+00:00,3543723637.0
UNIUSDT,2021-03-04T12:00:00+00:00,951,long,long,2.9177e-07,2.81966e-07,1.6702708282764933,1e-08,1.3362166626211947e-08,2.95328166626212e-07,False,1,True,True,False,True,2,2021-03-04T04:00:00+00:00,3543723637.0
XRPUSDT,2021-03-30T04:00:00+00:00,4838,long,long,5.7892e-09,5.4701999999999996e-09,0.01789405017389714,1e-08,1.4315240139117715e-10,5.6133524013911765e-09,True,1,True,True,True,True,16,2021-03-27T12:00:00+00:00,182575582359.0
XRPUSDT,2024-03-04T08:00:00+00:00,11259,long,long,6.599000000000001e-09,6.2390000000000005e-09,0.01986383530355586,1e-08,1.589106824284469e-10,6.397910682428447e-09,True,1,True,True,True,True,6,2024-03-03T08:00:00+00:00,161317144086.0
XRPUSDT,2021-04-03T00:00:00+00:00,4861,long,long,6.2327e-09,5.6588e-09,0.021611109926985218,1e-08,1.7288887941588174e-10,5.831688879415882e-09,True,1,True,True,True,True,8,2021-04-01T16:00:00+00:00,88242062741.0
XRPUSDT,2021-04-05T00:00:00+00:00,4873,long,long,6.812700000000001e-09,5.9909e-09,0.027441939880673782,1e-08,2.195355190453903e-10,6.210435519045391e-09,True,1,True,True,True,True,3,2021-04-04T12:00:00+00:00,83370916703.0
XRPUSDT,2021-11-10T12:00:00+00:00,6190,long,long,1.3207e-08,1.2390000000000002e-08,0.03637180795532967,1e-08,2.9097446364263737e-10,1.2680974463642639e-08,True,1,True,True,True,True,2,2021-11-10T04:00:00+00:00,81281181131.0
XRPUSDT,2025-09-18T08:00:00+00:00,14637,long,long,3.1368e-08,3.0841e-08,0.04693737105579498,1e-08,3.7549896844635986e-10,3.121649896844636e-08,True,1,True,True,True,True,3,2025-09-17T20:00:00+00:00,32612982698.0
XRPUSDT,2021-08-20T12:00:00+00:00,5698,long,long,1.2829e-08,1.1902999999999999e-08,0.05819408422853904,1e-08,4.655526738283124e-10,1.2368552673828311e-08,True,1,True,True,True,True,5,2021-08-19T16:00:00+00:00,84717085851.0
XRPUSDT,2025-05-12T12:00:00+00:00,13864,long,long,2.5929000000000003e-08,2.3715e-08,0.06852091205604884,1e-08,5.481672964483907e-10,2.4263167296448393e-08,True,1,True,True,True,True,5,2025-05-11T16:00:00+00:00,21178219172.0
XRPUSDT,2021-04-10T04:00:00+00:00,4904,long,long,1.1500200000000001e-08,9.3089e-09,0.07212387354894954,1e-08,5.769909883915964e-10,9.885890988391597e-09,True,1,True,True,True,True,16,2021-04-07T12:00:00+00:00,53836476617.0
XRPUSDT,2025-01-14T16:00:00+00:00,13157,long,long,2.6637e-08,2.5232e-08,0.07863258006998453,1e-08,6.290606405598763e-10,2.5861060640559877e-08,True,1,True,True,True,True,5,2025-01-13T20:00:00+00:00,39763562502.0
XRPUSDT,2025-07-16T16:00:00+00:00,14255,long,long,3.0592e-08,2.8523999999999998e-08,0.08463286665976837,1e-08,6.770629332781469e-10,2.9201062933278144e-08,True,1,True,True,True,True,9,2025-07-15T04:00:00+00:00,17616009616.0
XRPUSDT,2021-04-05T12:00:00+00:00,4876,long,long,7.674e-09,6.374461447832115e-09,0.03480141833740537,1e-08,2.78411346699243e-10,6.652872794531358e-09,True,2,False,True,False,True,6,2021-04-04T12:00:00+00:00,156340009357.0
XRPUSDT,2021-04-05T16:00:00+00:00,4877,long,long,8.3213e-09,6.374461447832115e-09,0.04149631702759069,1e-08,3.319705362207256e-10,6.7064319840528406e-09,True,2,False,True,False,True,7,2021-04-04T12:00:00+00:00,156340009357.0
XRPUSDT,2021-04-05T20:00:00+00:00,4878,long,long,9.1584e-09,6.374461447832115e-09,0.046278008668477075,1e-08,3.7022406934781666e-10,6.744685517179932e-09,True,2,False,True,False,True,8,2021-04-04T12:00:00+00:00,156340009357.0
XRPUSDT,2021-04-10T12:00:00+00:00,4906,long,long,1.3099799999999999e-08,1.028682033659903e-08,0.07711242158047181,1e-08,6.168993726437745e-10,1.0903719709242805e-08,True,2,False,False,False,True,18,2021-04-07T12:00:00+00:00,97225851701.0
XRPUSDT,2025-01-15T00:00:00+00:00,13159,long,long,2.8315000000000002e-08,2.5913808137166247e-08,0.08687401036646625,1e-08,6.949920829317301e-10,2.6608800220097977e-08,True,2,False,False,False,True,7,2025-01-13T20:00:00+00:00,38625853101.0
XRPUSDT,2025-07-17T04:00:00+00:00,14258,long,long,3.1553e-08,2.9519350524476548e-08,0.0901439169283933,1e-08,7.211513354271463e-10,3.0240501859903695e-08,True,2,False,True,False,True,12,2025-07-15T04:00:00+00:00,33962546682.0
XRPUSDT,2021-04-11T00:00:00+00:00,4909,long,long,1.44499e-08,1.028682033659903e-08,0.0927599126138107,1e-08,7.420793009104856e-10,1.1028899637509516e-08,True,2,False,True,False,True,21,2021-04-07T12:00:00+00:00,97225851701.0
XRPUSDT,2025-07-17T08:00:00+00:00,14259,long,long,3.2623e-08,2.9519350524476548e-08,0.09506935143350806,1e-08,7.605548114680645e-10,3.027990533594461e-08,True,2,False,True,False,True,13,2025-07-15T04:00:00+00:00,33962546682.0
XRPUSDT,2021-04-13T04:00:00+00:00,4922,long,long,1.63755e-08,1.028682033659903e-08,0.09755985029837308,1e-08,7.804788023869847e-10,1.1067299138986015e-08,True,2,False,True,False,True,34,2021-04-07T12:00:00+00:00,97225851701.0
