market,trade_tag,side,entry_timestamp,exit_timestamp,entry_bar,exit_bar,duration_bars,entry_price,exit_price,pnl,return_pct,exit_mechanism_label,exit_mechanism_detail,exact_close_event,matched_event_bar,matched_event_timestamp,tp1_occurred,tp2_occurred,trailing_stop_occurred,stop_assignment_occurred,stop_hit_occurred_proxy,trend_fail_occurred,add_on_interaction_occurred,add_on_entry_before_exit,latest_stop_kind,latest_stop_price,exit_to_stop_distance_pct,classification_confidence,notes
SOLUSDT,Long1,long,2021-08-27 00:00:00+00:00,2021-08-28 08:00:00+00:00,2214,2222,8.0,81.4,92.43,67.83219495060001,0.13550368550368552,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2222,2021-08-28 08:00:00+00:00,True,False,True,True,False,False,True,True,long_trailing_stop,8.351814243774905e-07,110670563.86426705,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2021-08-27 16:00:00+00:00,2021-08-31 16:00:00+00:00,2218,2242,24.0,85.64,115.81203852195307,87.30052814661897,0.35231245354919505,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2241,2021-08-31 12:00:00+00:00,True,True,True,True,True,False,True,False,long_trailing_stop,1.1581203852195307e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-08-27 00:00:00+00:00,2021-08-31 16:00:00+00:00,2214,2242,28.0,81.4,115.81203852195307,211.62684582632144,0.42275231599450946,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2241,2021-08-31 12:00:00+00:00,True,True,True,True,True,False,True,True,long_trailing_stop,1.1581203852195307e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-09-02 00:00:00+00:00,2021-09-02 16:00:00+00:00,2250,2254,4.0,113.7,127.18,59.577161035999985,0.11855760773966573,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2254,2021-09-02 16:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,1.141517858842715e-06,111413061.01633734,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2021-09-02 16:00:00+00:00,2021-09-05 12:00:00+00:00,2254,2271,17.0,127.18,136.56297261936524,36.91062865991714,0.07377710818812111,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2270,2021-09-05 08:00:00+00:00,False,True,True,True,True,False,True,False,long_trailing_stop,1.3656297261936524e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-09-02 00:00:00+00:00,2021-09-05 12:00:00+00:00,2250,2271,21.0,113.7,136.56297261936524,101.04681042934051,0.20108155338052103,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2270,2021-09-05 08:00:00+00:00,True,True,True,True,True,False,True,True,long_trailing_stop,1.3656297261936524e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-09-06 12:00:00+00:00,2021-09-06 16:00:00+00:00,2277,2278,1.0,151.43,162.37,36.374882765199985,0.07224460146602385,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2278,2021-09-06 16:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,1.5193716357072976e-06,106866545.79084723,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2021-09-06 16:00:00+00:00,2021-09-07 08:00:00+00:00,2278,2282,4.0,162.37,176.14133765663388,42.505487482953455,0.08481454490751905,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2281,2021-09-07 04:00:00+00:00,False,True,True,True,True,False,True,False,long_trailing_stop,1.7614133765663387e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-09-06 12:00:00+00:00,2021-09-07 08:00:00+00:00,2277,2282,5.0,151.43,176.14133765663388,82.1638037417504,0.16318653936890892,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2281,2021-09-07 04:00:00+00:00,True,True,True,True,True,False,True,True,long_trailing_stop,1.7614133765663387e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-09-11 12:00:00+00:00,2021-09-12 20:00:00+00:00,2307,2315,8.0,188.48,171.804387097257,-89.23390142269628,-0.08847417711557182,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2314,2021-09-12 16:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,1.7180438709725702e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-10-04 12:00:00+00:00,2021-10-06 00:00:00+00:00,2445,2454,9.0,166.44,159.26669990339346,-43.42962518062832,-0.043098414423255016,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2453,2021-10-05 20:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,1.5926669990339345e-06,99999999.00000001,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-10-17 00:00:00+00:00,2021-10-17 20:00:00+00:00,2520,2525,5.0,162.96,156.69713191595625,-38.710213948758,-0.03843193473271822,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2524,2021-10-17 16:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,1.5669713191595624e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-10-17 20:00:00+00:00,2021-10-19 12:00:00+00:00,2525,2535,10.0,160.12,155.53,-28.862186403600038,-0.02866600049962531,long_trend_fail_close,position.close(),True,2535,2021-10-19 12:00:00+00:00,False,False,False,True,False,True,False,False,long_base_stop,1.5409912282182455e-06,100928542.36350109,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long1,long,2021-10-24 16:00:00+00:00,2021-10-24 20:00:00+00:00,2566,2567,1.0,191.53,202.14,27.879302839999923,0.05539602151099032,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2567,2021-10-24 20:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,1.921140475786946e-06,105218749.29320724,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2021-10-25 04:00:00+00:00,2021-10-26 20:00:00+00:00,2569,2579,10.0,207.75,202.48544485629353,-12.693041556951822,-0.02534081898294327,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2578,2021-10-26 16:00:00+00:00,False,False,True,True,True,False,True,False,long_trailing_stop,2.0248544485629354e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-10-24 16:00:00+00:00,2021-10-26 20:00:00+00:00,2566,2579,13.0,191.53,202.48544485629353,28.787008834416095,0.05719962855058491,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2578,2021-10-26 16:00:00+00:00,True,False,True,True,True,False,True,True,long_trailing_stop,2.0248544485629354e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-10-29 12:00:00+00:00,2021-10-30 12:00:00+00:00,2595,2601,6.0,201.82,191.54425033745883,-51.27028551435271,-0.050915418008825486,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2600,2021-10-30 08:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,1.9154425033745885e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-10-31 20:00:00+00:00,2021-11-02 16:00:00+00:00,2609,2620,11.0,202.49000000000004,217.23,36.63151811879991,0.07279371820830649,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2620,2021-11-02 16:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,2.0303894409459917e-06,106989326.08140413,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2021-11-02 16:00:00+00:00,2021-11-05 12:00:00+00:00,2620,2637,17.0,217.23,231.2530698112378,32.33433743708871,0.06455402021469325,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2636,2021-11-05 08:00:00+00:00,False,True,True,True,True,False,True,False,long_trailing_stop,2.312530698112378e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-10-31 20:00:00+00:00,2021-11-05 12:00:00+00:00,2609,2637,28.0,202.49000000000004,231.2530698112378,71.48133737738574,0.14204686557972135,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2636,2021-11-05 08:00:00+00:00,True,True,True,True,True,False,True,True,long_trailing_stop,2.312530698112378e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-11-05 20:00:00+00:00,2021-11-06 08:00:00+00:00,2639,2642,3.0,236.05999999999997,242.33,13.384587057600056,0.0265610438024233,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2642,2021-11-06 08:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,2.3671244619967933e-06,102373154.2313823,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2021-11-06 12:00:00+00:00,2021-11-08 00:00:00+00:00,2643,2652,9.0,253.2,244.93233088891893,-16.374123469744177,-0.03265272160774524,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2651,2021-11-07 20:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,2.449323308889189e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-11-05 20:00:00+00:00,2021-11-08 00:00:00+00:00,2639,2652,13.0,236.05999999999997,244.93233088891893,18.93979021216489,0.03758506688519425,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2651,2021-11-07 20:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,2.449323308889189e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-11-08 20:00:00+00:00,2021-11-09 12:00:00+00:00,2657,2661,4.0,248.26000000000002,237.92789023260545,-41.95022388556362,-0.04161810105290653,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2660,2021-11-09 08:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,2.3792789023260545e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2021-11-10 12:00:00+00:00,2021-11-10 20:00:00+00:00,2667,2669,2.0,244.84,234.26351589936655,-43.52371288764566,-0.04319753349384692,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2668,2021-11-10 16:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,2.3426351589936654e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2022-04-05 00:00:00+00:00,2022-04-05 20:00:00+00:00,3540,3545,5.0,133.36,126.22962354057857,-53.84705608637794,-0.05346713001965697,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3544,2022-04-05 16:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,1.2622962354057857e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Short1,short,2023-04-10 00:00:00+00:00,2023-04-10 16:00:00+00:00,5760,5764,4.0,20.26,20.683307183155993,-21.030751626199397,-0.020893740530897764,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,5763,2023-04-10 12:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,2.0683307183155993e-07,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Short1,short,2023-05-23 04:00:00+00:00,2023-05-24 08:00:00+00:00,6019,6026,7.0,19.84,19.42,10.651752959399927,0.02116935483870952,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,6026,2023-05-24 08:00:00+00:00,True,False,True,True,False,False,False,False,short_trailing_stop,1.999465911547349e-07,97125935.92068113,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Short1,short,2023-05-23 04:00:00+00:00,2023-05-25 00:00:00+00:00,6019,6030,11.0,19.84,19.395859539611976,11.263986817446233,0.022386111914718954,stop_hit_proxy:short_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,6029,2023-05-24 20:00:00+00:00,True,False,True,True,True,False,False,False,short_trailing_stop,1.9395859539611976e-07,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Short1,short,2023-06-06 20:00:00+00:00,2023-06-07 08:00:00+00:00,6107,6110,3.0,20.38,19.95,10.618618376199947,0.021099116781157945,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,6110,2023-06-07 08:00:00+00:00,True,False,True,True,False,False,False,False,short_trailing_stop,2.0697661576167058e-07,96387699.25582032,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Short1,short,2023-06-06 20:00:00+00:00,2023-06-08 00:00:00+00:00,6107,6114,7.0,20.38,18.47,47.16642114030002,0.09371933267909716,short_tp2_close,position.close(),True,6114,2023-06-08 00:00:00+00:00,True,True,True,True,False,False,False,False,short_trailing_stop,1.9440962548857437e-07,95005582.97549866,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Short1,short,2023-08-29 00:00:00+00:00,2023-08-29 12:00:00+00:00,6606,6609,3.0,20.51,20.83898848174495,-16.15451045590377,-0.01604039403924662,stop_hit_proxy:short_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,6608,2023-08-29 08:00:00+00:00,False,False,True,True,True,False,False,False,short_trailing_stop,2.083898848174495e-07,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Short1,short,2023-09-07 04:00:00+00:00,2023-09-08 00:00:00+00:00,6661,6666,5.0,19.55,20.092922738043534,-27.963787406169196,-0.027770984043147262,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,6665,2023-09-07 20:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,2.0092922738043533e-07,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Short1,short,2023-09-08 08:00:00+00:00,2023-09-10 04:00:00+00:00,6668,6679,11.0,19.56,18.53,53.008811681299896,0.05265848670756634,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,6679,2023-09-10 04:00:00+00:00,True,True,True,True,False,False,False,False,short_trailing_stop,1.874837211016998e-07,98835246.62103732,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long1,long,2024-02-12 12:00:00+00:00,2024-02-13 00:00:00+00:00,7611,7614,3.0,108.86,113.02,19.244166406399977,0.03821422009920994,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,7614,2024-02-13 00:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,1.0910138405919342e-06,103591718.73352833,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2024-02-13 00:00:00+00:00,2024-02-13 12:00:00+00:00,7614,7617,3.0,113.02,111.1368386363884,-8.350463622707199,-0.01666219574952743,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7616,2024-02-13 08:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,1.111368386363884e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-02-12 12:00:00+00:00,2024-02-13 12:00:00+00:00,7611,7617,6.0,108.86,111.1368386363884,10.532659061032618,0.020915291533973868,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7616,2024-02-13 08:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,1.111368386363884e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-02-13 16:00:00+00:00,2024-02-14 08:00:00+00:00,7618,7622,4.0,111.51,115.66000000000001,18.745378604999974,0.03721639314859648,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,7622,2024-02-14 08:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,1.117612315985878e-06,103488479.16941635,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2024-02-14 08:00:00+00:00,2024-02-15 12:00:00+00:00,7622,7629,7.0,115.66000000000001,113.78832803112385,-8.111637966759035,-0.01618253474732978,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7628,2024-02-15 08:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,1.1378832803112385e-06,99999999.00000001,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-02-13 16:00:00+00:00,2024-02-15 12:00:00+00:00,7618,7629,11.0,111.51,113.78832803112385,10.291113621638688,0.02043160282596923,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7628,2024-02-15 08:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,1.1378832803112385e-06,99999999.00000001,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-02-16 00:00:00+00:00,2024-02-16 12:00:00+00:00,7632,7635,3.0,113.83999999999999,109.81218032447752,-35.649111972510404,-0.03538140965848968,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7634,2024-02-16 08:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,1.0981218032447753e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-02-19 04:00:00+00:00,2024-02-20 00:00:00+00:00,7651,7656,5.0,113.21999999999998,109.45866938079529,-33.4606204059059,-0.03322143277870249,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7655,2024-02-19 20:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,1.094586693807953e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-03-03 08:00:00+00:00,2024-03-04 08:00:00+00:00,7730,7736,6.0,128.71,132.58,15.136857935999977,0.03006759381555435,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,7736,2024-03-04 08:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,1.290455071024371e-06,102738949.76002702,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long1,long,2024-03-03 08:00:00+00:00,2024-03-04 16:00:00+00:00,7730,7738,8.0,128.71,129.0463073094059,1.3154098101589677,0.0026129073840872596,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7737,2024-03-04 12:00:00+00:00,True,False,False,True,True,False,False,False,long_breakeven_floor_stop,1.290463073094059e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-03-04 20:00:00+00:00,2024-03-05 16:00:00+00:00,7739,7744,5.0,133.27,133.64375206322623,2.824130999283173,0.002804472598680885,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,7743,2024-03-05 12:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,1.3364375206322622e-06,99999999.0,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2024-03-05 12:00:00+00:00,2024-03-05 16:00:00+00:00,7743,7744,1.0,139.18,119.24,-72.13746541300006,-0.14326771087799983,long_trend_fail_close,position.close(),True,7744,2024-03-05 16:00:00+00:00,False,False,False,True,False,True,True,False,long_breakeven_floor_stop,1.3966959191585292e-06,85372912.57723649,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long1,long,2024-03-16 20:00:00+00:00,2024-03-17 16:00:00+00:00,7811,7816,5.0,182.05,195.7,37.72595217299997,0.07497940126338909,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,7816,2024-03-17 16:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,1.826950415760646e-06,107118396.03570762,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2024-03-17 20:00:00+00:00,2024-03-19 00:00:00+00:00,7817,7824,7.0,201.85999999999999,192.09525297573134,-24.226651596769774,-0.04837385823971396,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7823,2024-03-18 20:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,1.9209525297573135e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-03-16 20:00:00+00:00,2024-03-19 00:00:00+00:00,7811,7824,13.0,182.05,192.09525297573134,27.763130646749165,0.05517853872964196,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7823,2024-03-18 20:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,1.9209525297573135e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-05-19 16:00:00+00:00,2024-05-20 04:00:00+00:00,8194,8197,3.0,169.3,178.03,25.9553552346,0.05156526875369161,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,8197,2024-05-20 04:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,1.6968524848942637e-06,104917781.53257744,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2024-05-20 04:00:00+00:00,2024-05-21 12:00:00+00:00,8197,8205,8.0,178.03,178.19084851870332,0.4526129062231798,0.0009034910897225412,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,8204,2024-05-21 08:00:00+00:00,False,False,True,True,True,False,True,False,long_trailing_stop,1.7819084851870334e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-05-19 16:00:00+00:00,2024-05-21 12:00:00+00:00,8194,8205,11.0,169.3,178.19084851870332,26.433577596349714,0.05251534860427243,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,8204,2024-05-21 08:00:00+00:00,True,False,True,True,True,False,True,True,long_trailing_stop,1.7819084851870334e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-05-21 20:00:00+00:00,2024-05-23 08:00:00+00:00,8207,8216,9.0,178.15,174.3065440355746,-21.729866363814097,-0.021574268674854902,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,8215,2024-05-23 04:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,1.743065440355746e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-07-23 12:00:00+00:00,2024-07-25 00:00:00+00:00,8583,8592,9.0,176.49,171.96679237703052,-25.807705279961546,-0.025628690707515944,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,8591,2024-07-24 20:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,1.7196679237703051e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-07-27 20:00:00+00:00,2024-07-29 00:00:00+00:00,8609,8616,7.0,183.92,192.25000000000003,22.79782480430009,0.04529143105698141,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,8616,2024-07-29 00:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,1.843336107001619e-06,104294597.94469,exact,Research-only instrumentation; explicit strategy close event matched.
SOLUSDT,Long2,long,2024-07-29 00:00:00+00:00,2024-07-29 12:00:00+00:00,8616,8619,3.0,192.25000000000003,188.39014039065793,-10.057781932361529,-0.020077293156525844,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,8618,2024-07-29 08:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,1.8839014039065793e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-07-27 20:00:00+00:00,2024-07-29 12:00:00+00:00,8609,8619,10.0,183.92,188.39014039065793,12.234030909585233,0.024304808561645963,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,8618,2024-07-29 08:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,1.8839014039065793e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-09-30 04:00:00+00:00,2024-09-30 20:00:00+00:00,8995,8999,4.0,156.86,152.573790058511,-27.515015383617136,-0.027325066565657252,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,8998,2024-09-30 16:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,1.5257379005851101e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-10-01 04:00:00+00:00,2024-10-01 12:00:00+00:00,9001,9003,2.0,156.79,152.42239933520233,-28.042073498877222,-0.02785637263089269,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,9002,2024-10-01 08:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,1.5242239933520234e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
SOLUSDT,Long1,long,2024-10-15 12:00:00+00:00,2024-10-15 20:00:00+00:00,9087,9089,2.0,153.29,152.3739580099894,-6.013978051183064,-0.005975875725817592,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,9088,2024-10-15 16:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,1.5237395800998941e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
