symbol,base_population,field,display_field,field_kind,is_major_candidate_field,expected_direction,observed_direction,supports_expected_direction,contradicts_expected_direction,sample_too_small_to_interpret,clean_count,adverse_dominant_count,clean_avg,clean_median,adverse_dominant_avg,adverse_dominant_median,delta_clean_minus_adverse,median_delta_clean_minus_adverse
ETCUSDT,executed_short1,entry_exec_bear_structure,entry_exec_bear_structure,pre_entry_boolean,False,higher_clean,flat,False,True,False,4,5,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,executed_short1,entry_exec_slope_down,entry_exec_slope_down,pre_entry_boolean,False,higher_clean,flat,False,True,False,4,5,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,executed_short1,entry_exec_adx_pass,entry_exec_adx_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,4,5,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,executed_short1,entry_exec_atr_pass,entry_exec_atr_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,4,5,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,executed_short1,entry_exec_distance_pass,entry_exec_distance_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,4,5,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,executed_short1,entry_short_distance_cap_pass,entry_short_distance_cap_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,4,5,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,executed_short1,entry_short_ema20_proximity_pass,entry_short_ema20_proximity_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,4,5,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,executed_short1,entry_exec_bear_momentum,entry_exec_bear_momentum,pre_entry_boolean,False,higher_clean,flat,False,True,False,4,5,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,executed_short1,entry_short_squeeze_risk,entry_short_squeeze_risk,pre_entry_boolean,False,lower_clean,flat,False,True,False,4,5,0.0,0.0,0.0,0.0,0.0,0.0
ETCUSDT,executed_short1,entry_short_squeeze_pass,entry_short_squeeze_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,4,5,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_short_ema20_gap_atr,entry_short_ema20_gap_atr,pre_entry_numeric,True,higher_clean,higher_clean,True,False,False,11,15,0.46204094094778725,0.4577378003945409,0.36664187560986206,0.4124925823763639,0.09539906533792519,0.04524521801817699
ETCUSDT,starter_short_signal,entry_adx,entry_adx,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,11,15,21.69257741236049,19.912159987641413,25.397813796121547,23.78044912558679,-3.705236383761058,-3.8682891379453785
ETCUSDT,starter_short_signal,entry_exec_distance_atr,entry_exec_distance_atr,pre_entry_numeric,True,lower_clean,higher_clean,False,True,False,11,15,1.0781168507870689,1.1162804440170782,1.0597451803322804,1.1501031239171102,0.01837167045478849,-0.03382267990003207
ETCUSDT,starter_short_signal,entry_atr_ratio,entry_atr_ratio,pre_entry_numeric,False,lower_clean,lower_clean,True,False,False,11,15,1.0142205881710906,0.9911498363397414,1.0406091421106478,1.02086320882999,-0.02638855393955719,-0.029713372490248635
ETCUSDT,starter_short_signal,entry_plus_di,plus_di,pre_entry_numeric,True,lower_clean,higher_clean,False,True,False,11,15,17.44518547036027,16.298264816813685,17.131561454171884,17.210891737925547,0.31362401618838476,-0.9126269211118618
ETCUSDT,starter_short_signal,entry_minus_di,minus_di,pre_entry_numeric,False,higher_clean,higher_clean,True,False,False,11,15,24.44135597168305,25.16701937495756,22.728146014587328,23.538708528799692,1.7132099570957209,1.62831084615787
ETCUSDT,starter_short_signal,entry_di_spread,di_spread,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,11,15,-6.996170501322779,-7.380988860186072,-5.596584560415446,-4.665563021087323,-1.3995859409073335,-2.7154258390987493
ETCUSDT,starter_short_signal,entry_rsi,entry_rsi,pre_entry_numeric,False,lower_clean,lower_clean,True,False,False,11,15,44.91186455977286,44.99322759486029,44.92839744978339,45.11955312248289,-0.01653289001053082,-0.12632552762259763
ETCUSDT,starter_short_signal,entry_short_resumption_strong,entry_short_resumption_strong,pre_entry_boolean,True,higher_clean,higher_clean,True,False,False,11,15,0.6363636363636364,1.0,0.4666666666666667,0.0,0.16969696969696968,1.0
ETCUSDT,starter_short_signal,entry_short_resumption,entry_short_resumption,pre_entry_boolean,False,higher_clean,flat,False,True,False,11,15,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_short_pullback,entry_short_pullback,pre_entry_boolean,False,higher_clean,flat,False,True,False,11,15,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_exec_bear_structure,entry_exec_bear_structure,pre_entry_boolean,False,higher_clean,flat,False,True,False,11,15,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_exec_slope_down,entry_exec_slope_down,pre_entry_boolean,False,higher_clean,flat,False,True,False,11,15,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_exec_adx_pass,entry_exec_adx_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,11,15,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_exec_atr_pass,entry_exec_atr_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,11,15,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_exec_distance_pass,entry_exec_distance_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,11,15,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_short_distance_cap_pass,entry_short_distance_cap_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,11,15,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_short_ema20_proximity_pass,entry_short_ema20_proximity_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,11,15,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_exec_bear_momentum,entry_exec_bear_momentum,pre_entry_boolean,False,higher_clean,flat,False,True,False,11,15,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_short_squeeze_risk,entry_short_squeeze_risk,pre_entry_boolean,False,lower_clean,flat,False,True,False,11,15,0.0,0.0,0.0,0.0,0.0,0.0
ETCUSDT,starter_short_signal,entry_short_squeeze_pass,entry_short_squeeze_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,11,15,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,executed_short1,entry_short_ema20_gap_atr,entry_short_ema20_gap_atr,pre_entry_numeric,True,higher_clean,higher_clean,True,False,True,2,6,0.46893254093797027,0.46893254093797027,0.27433442026720395,0.3012422411134274,0.19459812067076632,0.16769029982454287
AAVEUSDT,executed_short1,entry_adx,entry_adx,pre_entry_numeric,True,lower_clean,lower_clean,True,False,True,2,6,23.65476735831127,23.65476735831127,32.797599651958194,28.178105167574216,-9.142832293646926,-4.523337809262948
AAVEUSDT,executed_short1,entry_exec_distance_atr,entry_exec_distance_atr,pre_entry_numeric,True,lower_clean,lower_clean,True,False,True,2,6,0.964293447893221,0.964293447893221,1.4356667358769357,1.4516735663772038,-0.4713732879837147,-0.48738011848398277
AAVEUSDT,executed_short1,entry_atr_ratio,entry_atr_ratio,pre_entry_numeric,False,lower_clean,lower_clean,True,False,True,2,6,0.9662702458983741,0.9662702458983741,1.0180456213962186,0.9471567009766508,-0.0517753754978445,0.019113544921723236
AAVEUSDT,executed_short1,entry_plus_di,plus_di,pre_entry_numeric,True,lower_clean,lower_clean,True,False,True,2,6,16.274922446330244,16.274922446330244,18.086300992877003,18.07224486596223,-1.8113785465467593,-1.7973224196319855
AAVEUSDT,executed_short1,entry_minus_di,minus_di,pre_entry_numeric,False,higher_clean,lower_clean,False,True,True,2,6,20.091908397915972,20.091908397915972,24.098213316554574,24.575034977766382,-4.006304918638602,-4.48312657985041
AAVEUSDT,executed_short1,entry_di_spread,di_spread,pre_entry_numeric,True,lower_clean,higher_clean,False,True,True,2,6,-3.8169859515857274,-3.8169859515857274,-6.011912323677568,-4.240186694690203,2.1949263720918406,0.4232007431044753
AAVEUSDT,executed_short1,entry_rsi,entry_rsi,pre_entry_numeric,False,lower_clean,lower_clean,True,False,True,2,6,43.940762330118915,43.940762330118915,45.2574809542814,45.3898986096917,-1.3167186241624833,-1.4491362795727838
AAVEUSDT,executed_short1,entry_short_resumption_strong,entry_short_resumption_strong,pre_entry_boolean,True,higher_clean,higher_clean,True,False,True,2,6,0.5,0.5,0.3333333333333333,0.0,0.16666666666666669,0.5
AAVEUSDT,executed_short1,entry_short_resumption,entry_short_resumption,pre_entry_boolean,False,higher_clean,flat,False,True,True,2,6,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,executed_short1,entry_short_pullback,entry_short_pullback,pre_entry_boolean,False,higher_clean,flat,False,True,True,2,6,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,executed_short1,entry_exec_bear_structure,entry_exec_bear_structure,pre_entry_boolean,False,higher_clean,flat,False,True,True,2,6,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,executed_short1,entry_exec_slope_down,entry_exec_slope_down,pre_entry_boolean,False,higher_clean,flat,False,True,True,2,6,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,executed_short1,entry_exec_adx_pass,entry_exec_adx_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,2,6,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,executed_short1,entry_exec_atr_pass,entry_exec_atr_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,2,6,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,executed_short1,entry_exec_distance_pass,entry_exec_distance_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,2,6,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,executed_short1,entry_short_distance_cap_pass,entry_short_distance_cap_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,2,6,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,executed_short1,entry_short_ema20_proximity_pass,entry_short_ema20_proximity_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,2,6,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,executed_short1,entry_exec_bear_momentum,entry_exec_bear_momentum,pre_entry_boolean,False,higher_clean,flat,False,True,True,2,6,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,executed_short1,entry_short_squeeze_risk,entry_short_squeeze_risk,pre_entry_boolean,False,lower_clean,flat,False,True,True,2,6,0.0,0.0,0.0,0.0,0.0,0.0
AAVEUSDT,executed_short1,entry_short_squeeze_pass,entry_short_squeeze_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,2,6,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_short_ema20_gap_atr,entry_short_ema20_gap_atr,pre_entry_numeric,True,higher_clean,higher_clean,True,False,False,7,13,0.44404755969149706,0.4045117122745947,0.33349277128652177,0.3435104604535512,0.11055478840497529,0.06100125182104349
AAVEUSDT,starter_short_signal,entry_adx,entry_adx,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,7,13,23.51687779518679,24.450451286629917,31.56647184703223,28.85314140193269,-8.049594051845439,-4.4026901153027715
AAVEUSDT,starter_short_signal,entry_exec_distance_atr,entry_exec_distance_atr,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,7,13,1.153124743704525,1.15135133100435,1.3842883634928873,1.3693204997101265,-0.23116361978836242,-0.21796916870577654
AAVEUSDT,starter_short_signal,entry_atr_ratio,entry_atr_ratio,pre_entry_numeric,False,lower_clean,lower_clean,True,False,False,7,13,0.9708758685267348,0.9570937051454614,1.039429352638666,0.9783552960038184,-0.06855348411193118,-0.021261590858356993
AAVEUSDT,starter_short_signal,entry_plus_di,plus_di,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,7,13,16.650925424840484,16.723349955997577,18.083777473999433,18.14850047329525,-1.4328520491589494,-1.4251505172976735
AAVEUSDT,starter_short_signal,entry_minus_di,minus_di,pre_entry_numeric,False,higher_clean,lower_clean,False,True,False,7,13,22.78953053031095,21.06630140090165,24.16428928396366,24.08334055853281,-1.37475875365271,-3.01703915763116
AAVEUSDT,starter_short_signal,entry_di_spread,di_spread,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,7,13,-6.138605105470471,-6.572573982068635,-6.080511809964231,-4.912268555507357,-0.05809329550623943,-1.660305426561278
AAVEUSDT,starter_short_signal,entry_rsi,entry_rsi,pre_entry_numeric,False,lower_clean,lower_clean,True,False,False,7,13,44.280762330540064,44.63052449908449,44.9584910465323,44.98384403425895,-0.677728715992238,-0.3533195351744638
AAVEUSDT,starter_short_signal,entry_short_resumption_strong,entry_short_resumption_strong,pre_entry_boolean,True,higher_clean,higher_clean,True,False,False,7,13,0.5714285714285714,1.0,0.3076923076923077,0.0,0.2637362637362637,1.0
AAVEUSDT,starter_short_signal,entry_short_resumption,entry_short_resumption,pre_entry_boolean,False,higher_clean,flat,False,True,False,7,13,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_short_pullback,entry_short_pullback,pre_entry_boolean,False,higher_clean,flat,False,True,False,7,13,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_exec_bear_structure,entry_exec_bear_structure,pre_entry_boolean,False,higher_clean,flat,False,True,False,7,13,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_exec_slope_down,entry_exec_slope_down,pre_entry_boolean,False,higher_clean,flat,False,True,False,7,13,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_exec_adx_pass,entry_exec_adx_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,7,13,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_exec_atr_pass,entry_exec_atr_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,7,13,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_exec_distance_pass,entry_exec_distance_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,7,13,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_short_distance_cap_pass,entry_short_distance_cap_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,7,13,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_short_ema20_proximity_pass,entry_short_ema20_proximity_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,7,13,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_exec_bear_momentum,entry_exec_bear_momentum,pre_entry_boolean,False,higher_clean,flat,False,True,False,7,13,1.0,1.0,1.0,1.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_short_squeeze_risk,entry_short_squeeze_risk,pre_entry_boolean,False,lower_clean,flat,False,True,False,7,13,0.0,0.0,0.0,0.0,0.0,0.0
AAVEUSDT,starter_short_signal,entry_short_squeeze_pass,entry_short_squeeze_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,7,13,1.0,1.0,1.0,1.0,0.0,0.0
