market,okx_inst_id,ccxt_symbol,timestamp,timestamp_ms,funding_rate,realized_rate,formula_type,method,inst_type,source,fetch_timestamp_utc
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-19T16:00:00+00:00,1771516800000,7.20698583805e-05,0.0000720698583805,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-20T00:00:00+00:00,1771545600000,6.6505367828e-05,0.000066505367828,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-20T08:00:00+00:00,1771574400000,-1.75946541781e-05,-0.0000175946541781,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-20T16:00:00+00:00,1771603200000,1.87998532705e-05,0.0000187998532705,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-21T00:00:00+00:00,1771632000000,-3.15489737372e-05,-0.0000315489737372,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-21T08:00:00+00:00,1771660800000,1.0830921775e-06,0.0000010830921775,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-21T16:00:00+00:00,1771689600000,-1.53658787937e-05,-0.0000153658787937,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-22T00:00:00+00:00,1771718400000,1.01382747061e-05,0.0000101382747061,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-22T08:00:00+00:00,1771747200000,-7.8454635635e-06,-0.0000078454635635,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-22T16:00:00+00:00,1771776000000,0.0001,0.0001,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-23T00:00:00+00:00,1771804800000,1.0155676453e-05,0.000010155676453,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-23T08:00:00+00:00,1771833600000,-3.4779579106e-06,-0.0000034779579106,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-23T16:00:00+00:00,1771862400000,2.6125052427e-06,0.0000026125052427,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-24T00:00:00+00:00,1771891200000,0.0001,0.0001,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-24T08:00:00+00:00,1771920000000,2.9521289522e-06,0.0000029521289522,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-24T16:00:00+00:00,1771948800000,-7.9347696e-08,-0.000000079347696,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-25T00:00:00+00:00,1771977600000,0.0001,0.0001,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-25T08:00:00+00:00,1772006400000,3.67419538551e-05,0.0000367419538551,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-25T16:00:00+00:00,1772035200000,6.11503329725e-05,0.0000611503329725,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-26T00:00:00+00:00,1772064000000,9.21250178883e-05,0.0000921250178883,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-26T08:00:00+00:00,1772092800000,-0.0001042424702524,-0.0001042424702524,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-26T16:00:00+00:00,1772121600000,-0.0001983562994964,-0.0001983562994964,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-27T00:00:00+00:00,1772150400000,9.92903683766e-05,0.0000992903683766,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-27T08:00:00+00:00,1772179200000,9.47756821077e-05,0.0000947756821077,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-27T16:00:00+00:00,1772208000000,2.8208320588e-06,0.0000028208320588,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-28T00:00:00+00:00,1772236800000,2.05083174143e-05,0.0000205083174143,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-28T08:00:00+00:00,1772265600000,-5.55110082247e-05,-0.0000555110082247,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-02-28T16:00:00+00:00,1772294400000,-0.0001226903812031,-0.0001226903812031,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-01T00:00:00+00:00,1772323200000,-2.594793501e-07,-0.0000002594793501,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-01T08:00:00+00:00,1772352000000,0.0001,0.0001,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-01T16:00:00+00:00,1772380800000,8.32411266204e-05,0.0000832411266204,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-02T00:00:00+00:00,1772409600000,5.38749233222e-05,0.0000538749233222,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-02T08:00:00+00:00,1772438400000,-2.88601972819e-05,-0.0000288601972819,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-02T16:00:00+00:00,1772467200000,2.6705909954e-05,0.000026705909954,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-03T00:00:00+00:00,1772496000000,4.20181901004e-05,0.0000420181901004,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-03T08:00:00+00:00,1772524800000,-4.3989215852e-06,-0.0000043989215852,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-03T16:00:00+00:00,1772553600000,-0.0001657417618627,-0.0001657417618627,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-04T00:00:00+00:00,1772582400000,-0.000127909333624,-0.000127909333624,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-04T08:00:00+00:00,1772611200000,-5.536377529e-06,-0.000005536377529,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-04T16:00:00+00:00,1772640000000,8.88463899668e-05,0.0000888463899668,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-05T00:00:00+00:00,1772668800000,0.0001,0.0001,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-05T08:00:00+00:00,1772697600000,0.0001,0.0001,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-05T16:00:00+00:00,1772726400000,-5.98019656381e-05,-0.0000598019656381,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-06T00:00:00+00:00,1772755200000,4.88516291314e-05,0.0000488516291314,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-06T08:00:00+00:00,1772784000000,1.40920300441e-05,0.0000140920300441,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-06T16:00:00+00:00,1772812800000,5.86866929803e-05,0.0000586866929803,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-07T00:00:00+00:00,1772841600000,-2.4525332804e-05,-0.000024525332804,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-07T08:00:00+00:00,1772870400000,-0.0001093180494847,-0.0001093180494847,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-07T16:00:00+00:00,1772899200000,-7.98472097821e-05,-0.0000798472097821,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-08T00:00:00+00:00,1772928000000,-0.0001055328113882,-0.0001055328113882,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-08T08:00:00+00:00,1772956800000,-0.0001063867261156,-0.0001063867261156,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-08T16:00:00+00:00,1772985600000,-0.0001155789017683,-0.0001155789017683,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-09T00:00:00+00:00,1773014400000,-1.65146053614e-05,-0.0000165146053614,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-09T08:00:00+00:00,1773043200000,-2.28860684097e-05,-0.0000228860684097,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-09T16:00:00+00:00,1773072000000,-0.0001526450894474,-0.0001526450894474,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-10T00:00:00+00:00,1773100800000,-9.76606874551e-05,-0.0000976606874551,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-10T08:00:00+00:00,1773129600000,1.55791671752e-05,0.0000155791671752,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-10T16:00:00+00:00,1773158400000,9.73608763263e-05,0.0000973608763263,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-11T00:00:00+00:00,1773187200000,-4.2936549717e-06,-0.0000042936549717,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-11T08:00:00+00:00,1773216000000,2.05393106415e-05,0.0000205393106415,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-11T16:00:00+00:00,1773244800000,7.24776750278e-05,0.0000724776750278,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-12T00:00:00+00:00,1773273600000,7.85890658886e-05,0.0000785890658886,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-12T08:00:00+00:00,1773302400000,-4.3995942909e-06,-0.0000043995942909,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-12T16:00:00+00:00,1773331200000,1.99876648071e-05,0.0000199876648071,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-13T00:00:00+00:00,1773360000000,0.0001,0.0001,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-13T08:00:00+00:00,1773388800000,0.0001,0.0001,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-13T16:00:00+00:00,1773417600000,-2.8139445791e-06,-0.0000028139445791,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-14T00:00:00+00:00,1773446400000,1.18035283932e-05,0.0000118035283932,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-14T08:00:00+00:00,1773475200000,9.87376450067e-05,0.0000987376450067,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-14T16:00:00+00:00,1773504000000,-6.74367915446e-05,-0.0000674367915446,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-15T00:00:00+00:00,1773532800000,1.97642113771e-05,0.0000197642113771,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-15T08:00:00+00:00,1773561600000,1.32438267496e-05,0.0000132438267496,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-15T16:00:00+00:00,1773590400000,5.59666240672e-05,0.0000559666240672,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-16T00:00:00+00:00,1773619200000,2.20776463504e-05,0.0000220776463504,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-16T08:00:00+00:00,1773648000000,2.04901510632e-05,0.0000204901510632,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-16T16:00:00+00:00,1773676800000,1.04125411082e-05,0.0000104125411082,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-17T00:00:00+00:00,1773705600000,4.93561148594e-05,0.0000493561148594,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-17T08:00:00+00:00,1773734400000,1.29205166519e-05,0.0000129205166519,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-17T16:00:00+00:00,1773763200000,-4.27253742198e-05,-0.0000427253742198,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-18T00:00:00+00:00,1773792000000,4.04965955477e-05,0.0000404965955477,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-18T08:00:00+00:00,1773820800000,3.0039237216e-05,0.000030039237216,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-18T16:00:00+00:00,1773849600000,4.580902028e-06,0.000004580902028,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-19T00:00:00+00:00,1773878400000,-7.70364959017e-05,-0.0000770364959017,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-19T08:00:00+00:00,1773907200000,3.72693228148e-05,0.0000372693228148,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-19T16:00:00+00:00,1773936000000,1.19254576202e-05,0.0000119254576202,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-20T00:00:00+00:00,1773964800000,-2.73926895319e-05,-0.0000273926895319,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-20T08:00:00+00:00,1773993600000,4.34198539027e-05,0.0000434198539027,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-20T16:00:00+00:00,1774022400000,5.9657674772e-06,0.0000059657674772,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-21T00:00:00+00:00,1774051200000,2.1576380284e-06,0.0000021576380284,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-21T08:00:00+00:00,1774080000000,4.73796749021e-05,0.0000473796749021,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-21T16:00:00+00:00,1774108800000,4.54494535878e-05,0.0000454494535878,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-22T00:00:00+00:00,1774137600000,-2.64813894637e-05,-0.0000264813894637,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-22T08:00:00+00:00,1774166400000,-0.0001252815596161,-0.0001252815596161,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-22T16:00:00+00:00,1774195200000,-3.40446174097e-05,-0.0000340446174097,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-23T00:00:00+00:00,1774224000000,-3.79834216568e-05,-0.0000379834216568,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-23T08:00:00+00:00,1774252800000,2.01069459168e-05,0.0000201069459168,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-23T16:00:00+00:00,1774281600000,-8.1993708657e-06,-0.0000081993708657,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-24T00:00:00+00:00,1774310400000,2.03344938879e-05,0.0000203344938879,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-24T08:00:00+00:00,1774339200000,0.0001,0.0001,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-24T16:00:00+00:00,1774368000000,-7.325134945e-07,-0.0000007325134945,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-25T00:00:00+00:00,1774396800000,9.0795374435e-06,0.0000090795374435,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-25T08:00:00+00:00,1774425600000,8.21715116468e-05,0.0000821715116468,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-03-25T16:00:00+00:00,1774454400000,0.0001,0.0001,withRate,current_period,SWAP,okx_public_via_ccxt.fetchFundingRateHistory,2026-05-23T08:41:43.407426+00:00
